Count,correct,ASR,Filename
1,frog,fraud,french38_hyp.trn.dtl
1,scoop,scoob,french38_hyp.trn.dtl
1,the,this,french38_hyp.trn.dtl
1,will,we'll,french38_hyp.trn.dtl
2,of,off,french39_hyp.trn.dtl
1,and,on,french39_hyp.trn.dtl
1,ask,asked,french39_hyp.trn.dtl
1,bags,bice,french39_hyp.trn.dtl
1,bob,bub,french39_hyp.trn.dtl
1,brother,the,french39_hyp.trn.dtl
1,call,go,french39_hyp.trn.dtl
1,fresh,first,french39_hyp.trn.dtl
1,frog,folk,french39_hyp.trn.dtl
1,her,off,french39_hyp.trn.dtl
1,peas,peace,french39_hyp.trn.dtl
1,red,way,french39_hyp.trn.dtl
1,snow,no,french39_hyp.trn.dtl
1,spoons,point,french39_hyp.trn.dtl
1,the,on,french39_hyp.trn.dtl
1,these,the,french39_hyp.trn.dtl
1,these,this,french39_hyp.trn.dtl
1,things,thing,french39_hyp.trn.dtl
1,toy,toe,french39_hyp.trn.dtl
1,train,twenty,french39_hyp.trn.dtl
1,we,when,french39_hyp.trn.dtl
1,will,you,french39_hyp.trn.dtl
1,ask,asked,french3_hyp.trn.dtl
1,five,we,french3_hyp.trn.dtl
1,fresh,off,french3_hyp.trn.dtl
1,of,off,french3_hyp.trn.dtl
1,of,points,french3_hyp.trn.dtl
1,peas,peace,french3_hyp.trn.dtl
1,slabs,slaps,french3_hyp.trn.dtl
1,snow,national,french3_hyp.trn.dtl
1,thick,think,french3_hyp.trn.dtl
1,bob,book,french40_hyp.trn.dtl
1,bring,battering,french40_hyp.trn.dtl
1,five,piece,french40_hyp.trn.dtl
1,peas,new,french40_hyp.trn.dtl
1,thick,fifty-six,french40_hyp.trn.dtl
1,to,asked,french40_hyp.trn.dtl
1,ask,asked,french41_hyp.trn.dtl
1,bags,readbacks,french41_hyp.trn.dtl
1,frog,fraud,french41_hyp.trn.dtl
1,her,our,french41_hyp.trn.dtl
1,please,police,french41_hyp.trn.dtl
1,red,free,french41_hyp.trn.dtl
1,slabs,laps,french41_hyp.trn.dtl
1,spoons,points,french41_hyp.trn.dtl
1,the,a,french41_hyp.trn.dtl
1,these,this,french41_hyp.trn.dtl
1,thick,fifty-six,french41_hyp.trn.dtl
1,will,we'll,french41_hyp.trn.dtl
1,at,and,french42_hyp.trn.dtl
1,bags,bike,french42_hyp.trn.dtl
1,bob,bug,french42_hyp.trn.dtl
1,fresh,sprays,french42_hyp.trn.dtl
1,of,off,french42_hyp.trn.dtl
1,of,ofthe,french42_hyp.trn.dtl
1,peas,piece,french42_hyp.trn.dtl
1,scoop,school,french42_hyp.trn.dtl
1,snake,snack,french42_hyp.trn.dtl
1,spoons,afraid,french42_hyp.trn.dtl
1,stella,costilla,french42_hyp.trn.dtl
1,thick,peaks,french42_hyp.trn.dtl
1,we,way,french42_hyp.trn.dtl
1,will,go,french42_hyp.trn.dtl
1,and,in,french43_hyp.trn.dtl
1,ask,asked,french43_hyp.trn.dtl
1,bob,bub,french43_hyp.trn.dtl
1,peas,peace,french43_hyp.trn.dtl
1,scoop,scoob,french43_hyp.trn.dtl
1,snow,no,french43_hyp.trn.dtl
1,toy,tie,french43_hyp.trn.dtl
1,bags,best,french44_hyp.trn.dtl
1,blue,off,french44_hyp.trn.dtl
1,cheese,trees,french44_hyp.trn.dtl
1,fresh,first,french44_hyp.trn.dtl
1,frog,frame,french44_hyp.trn.dtl
1,her,as,french44_hyp.trn.dtl
1,of,love,french44_hyp.trn.dtl
1,peas,pace,french44_hyp.trn.dtl
1,scoop,school,french44_hyp.trn.dtl
1,slabs,takes,french44_hyp.trn.dtl
1,snow,new,french44_hyp.trn.dtl
1,these,the,french44_hyp.trn.dtl
1,to,currently,french44_hyp.trn.dtl
1,toy,picture,french44_hyp.trn.dtl
1,her,a,french45_hyp.trn.dtl
1,of,little,french45_hyp.trn.dtl
1,slabs,fifty-six,french45_hyp.trn.dtl
1,also,we're,french46_hyp.trn.dtl
1,and,in,french46_hyp.trn.dtl
1,at,is,french46_hyp.trn.dtl
1,five,piece,french46_hyp.trn.dtl
1,go,could,french46_hyp.trn.dtl
1,her,asked,french46_hyp.trn.dtl
1,into,too,french46_hyp.trn.dtl
1,need,sending,french46_hyp.trn.dtl
1,of,level,french46_hyp.trn.dtl
1,red,with,french46_hyp.trn.dtl
1,slabs,fixed,french46_hyp.trn.dtl
1,spoons,pools,french46_hyp.trn.dtl
1,these,this,french46_hyp.trn.dtl
1,thick,by,french46_hyp.trn.dtl
1,things,thing,french46_hyp.trn.dtl
1,three,free,french46_hyp.trn.dtl
1,wednesday,when,french46_hyp.trn.dtl
1,ask,asked,french47_hyp.trn.dtl
1,big,bit,french47_hyp.trn.dtl
1,frog,for,french47_hyp.trn.dtl
1,of,are,french47_hyp.trn.dtl
1,peas,peace,french47_hyp.trn.dtl
1,red,where,french47_hyp.trn.dtl
1,snack,slight,french47_hyp.trn.dtl
1,snow,no,french47_hyp.trn.dtl
1,spoons,points,french47_hyp.trn.dtl
1,station,stations,french47_hyp.trn.dtl
1,stella,kasteler,french47_hyp.trn.dtl
1,the,in,french47_hyp.trn.dtl
1,these,this,french47_hyp.trn.dtl
1,thick,pic,french47_hyp.trn.dtl
1,toy,tight,french47_hyp.trn.dtl
1,train,between,french47_hyp.trn.dtl
2,of,off,french48_hyp.trn.dtl
1,snack,snap,french48_hyp.trn.dtl
1,and,on,french49_hyp.trn.dtl
1,call,gold,french49_hyp.trn.dtl
1,a,the,french4_hyp.trn.dtl
1,bob,above,french4_hyp.trn.dtl
1,brother,bread,french4_hyp.trn.dtl
1,call,costel,french4_hyp.trn.dtl
1,can,come,french4_hyp.trn.dtl
1,her,a,french4_hyp.trn.dtl
1,of,off,french4_hyp.trn.dtl
1,of,or,french4_hyp.trn.dtl
1,peas,piece,french4_hyp.trn.dtl
1,slabs,slaps,french4_hyp.trn.dtl
1,snow,new,french4_hyp.trn.dtl
1,spoons,moon,french4_hyp.trn.dtl
1,stella,er,french4_hyp.trn.dtl
1,these,this,french4_hyp.trn.dtl
1,thick,tick,french4_hyp.trn.dtl
1,things,think,french4_hyp.trn.dtl
1,three,through,french4_hyp.trn.dtl
1,toy,tree,french4_hyp.trn.dtl
1,we,you,french4_hyp.trn.dtl
1,bob,book,french50_hyp.trn.dtl
1,call,go,french50_hyp.trn.dtl
1,can,got,french50_hyp.trn.dtl
1,cheese,brewskis,french50_hyp.trn.dtl
1,fresh,precious,french50_hyp.trn.dtl
1,frog,phone,french50_hyp.trn.dtl
1,her,you,french50_hyp.trn.dtl
1,into,tow,french50_hyp.trn.dtl
1,kids,keys,french50_hyp.trn.dtl
1,of,a,french50_hyp.trn.dtl
1,red,hide,french50_hyp.trn.dtl
1,scoop,schools,french50_hyp.trn.dtl
1,slabs,slab,french50_hyp.trn.dtl
1,stella,steady,french50_hyp.trn.dtl
1,store,still,french50_hyp.trn.dtl
1,the,a,french50_hyp.trn.dtl
1,the,phone's,french50_hyp.trn.dtl
1,these,as,french50_hyp.trn.dtl
1,these,the,french50_hyp.trn.dtl
1,thick,see,french50_hyp.trn.dtl
1,toy,old,french50_hyp.trn.dtl
2,her,a,french51_hyp.trn.dtl
2,of,off,french51_hyp.trn.dtl
1,and,in,french51_hyp.trn.dtl
1,brother,problem,french51_hyp.trn.dtl
1,call,called,french51_hyp.trn.dtl
1,frog,folk,french51_hyp.trn.dtl
1,please,police,french51_hyp.trn.dtl
1,spoons,burns,french51_hyp.trn.dtl
1,these,thes,french51_hyp.trn.dtl
1,three,tree,french51_hyp.trn.dtl
1,call,go,french52_hyp.trn.dtl
1,her,or,french52_hyp.trn.dtl
1,ask,as,french53_hyp.trn.dtl
1,bob,bub,french53_hyp.trn.dtl
1,call,stepped,french53_hyp.trn.dtl
1,her,carol,french53_hyp.trn.dtl
1,stella,up,french53_hyp.trn.dtl
1,toy,victory,french53_hyp.trn.dtl
1,we,way,french53_hyp.trn.dtl
1,ask,asked,french54_hyp.trn.dtl
1,her,heard,french54_hyp.trn.dtl
1,of,off,french54_hyp.trn.dtl
1,peas,peace,french54_hyp.trn.dtl
1,snack,snag,french54_hyp.trn.dtl
1,snow,no,french54_hyp.trn.dtl
1,stella,stellar,french54_hyp.trn.dtl
1,will,won't,french54_hyp.trn.dtl
1,with,we've,french54_hyp.trn.dtl
1,ask,asked,french55_hyp.trn.dtl
1,bob,bomb,french55_hyp.trn.dtl
1,of,off,french55_hyp.trn.dtl
1,of,ofthe,french55_hyp.trn.dtl
1,peas,bees,french55_hyp.trn.dtl
1,slabs,labs,french55_hyp.trn.dtl
1,snow,no,french55_hyp.trn.dtl
1,spoons,points,french55_hyp.trn.dtl
1,these,this,french55_hyp.trn.dtl
1,thick,six,french55_hyp.trn.dtl
1,things,thing,french55_hyp.trn.dtl
1,wednesday,day,french55_hyp.trn.dtl
2,of,off,french56_hyp.trn.dtl
1,ask,asked,french56_hyp.trn.dtl
1,call,calls,french56_hyp.trn.dtl
1,frog,for,french56_hyp.trn.dtl
1,please,the's,french56_hyp.trn.dtl
1,spoons,months,french56_hyp.trn.dtl
1,stella,taylor,french56_hyp.trn.dtl
1,toy,tall,french56_hyp.trn.dtl
1,ask,asked,french57_hyp.trn.dtl
1,at,once,french57_hyp.trn.dtl
1,blue,off,french57_hyp.trn.dtl
1,call,her,french57_hyp.trn.dtl
1,cheese,guccis,french57_hyp.trn.dtl
1,five,no,french57_hyp.trn.dtl
1,fresh,points,french57_hyp.trn.dtl
1,frog,oil,french57_hyp.trn.dtl
1,of,lives,french57_hyp.trn.dtl
1,peas,yes,french57_hyp.trn.dtl
1,please,tell,french57_hyp.trn.dtl
1,slabs,fifty-six,french57_hyp.trn.dtl
1,snack,snake,french57_hyp.trn.dtl
1,snow,off,french57_hyp.trn.dtl
1,stella,i,french57_hyp.trn.dtl
1,store,still,french57_hyp.trn.dtl
1,the,they,french57_hyp.trn.dtl
1,thick,peace,french57_hyp.trn.dtl
1,with,one,french57_hyp.trn.dtl
1,brother,broader,french58_hyp.trn.dtl
1,her,answer,french58_hyp.trn.dtl
1,of,off,french58_hyp.trn.dtl
1,thick,takes,french58_hyp.trn.dtl
1,a,it's,french59_hyp.trn.dtl
1,call,close,french59_hyp.trn.dtl
1,frog,frogs,french59_hyp.trn.dtl
1,her,here,french59_hyp.trn.dtl
1,her,their,french59_hyp.trn.dtl
1,scoop,scrub,french59_hyp.trn.dtl
1,slabs,labs,french59_hyp.trn.dtl
1,snack,not,french59_hyp.trn.dtl
1,stella,toe,french59_hyp.trn.dtl
1,these,this,french59_hyp.trn.dtl
1,thick,fifty-six,french59_hyp.trn.dtl
1,three,free,french59_hyp.trn.dtl
1,toy,tie,french59_hyp.trn.dtl
1,will,we'll,french59_hyp.trn.dtl
3,and,on,french5_hyp.trn.dtl
2,of,off,french5_hyp.trn.dtl
1,a,it's,french5_hyp.trn.dtl
1,ask,asks,french5_hyp.trn.dtl
1,her,heard,french5_hyp.trn.dtl
1,snack,not,french5_hyp.trn.dtl
1,thick,fifty-six,french5_hyp.trn.dtl
1,with,we've,french5_hyp.trn.dtl
1,a,it's,french60_hyp.trn.dtl
1,a,the,french60_hyp.trn.dtl
1,also,so,french60_hyp.trn.dtl
1,ask,has,french60_hyp.trn.dtl
1,blue,off,french60_hyp.trn.dtl
1,bob,but,french60_hyp.trn.dtl
1,cheese,brooches,french60_hyp.trn.dtl
1,frog,storey,french60_hyp.trn.dtl
1,from,off,french60_hyp.trn.dtl
1,her,heard,french60_hyp.trn.dtl
1,need,near,french60_hyp.trn.dtl
1,of,off,french60_hyp.trn.dtl
1,of,slaps,french60_hyp.trn.dtl
1,slabs,takes,french60_hyp.trn.dtl
1,snack,like,french60_hyp.trn.dtl
1,spoons,points,french60_hyp.trn.dtl
1,stella,costa,french60_hyp.trn.dtl
1,the,under,french60_hyp.trn.dtl
1,these,this,french60_hyp.trn.dtl
1,thick,fight,french60_hyp.trn.dtl
1,we,we're,french60_hyp.trn.dtl
1,with,we've,french60_hyp.trn.dtl
2,of,off,french61_hyp.trn.dtl
1,ask,asked,french61_hyp.trn.dtl
1,spoons,points,french61_hyp.trn.dtl
1,ask,as,french62_hyp.trn.dtl
1,bags,bugs,french62_hyp.trn.dtl
1,frog,fraud,french62_hyp.trn.dtl
1,her,how,french62_hyp.trn.dtl
1,into,tow,french62_hyp.trn.dtl
1,of,off,french62_hyp.trn.dtl
1,plastic,plastics,french62_hyp.trn.dtl
1,slabs,lives,french62_hyp.trn.dtl
1,snake,name,french62_hyp.trn.dtl
1,spoons,points,french62_hyp.trn.dtl
1,thick,takes,french62_hyp.trn.dtl
1,we,it,french62_hyp.trn.dtl
1,into,in,french63_hyp.trn.dtl
1,of,off,french63_hyp.trn.dtl
1,slabs,labs,french63_hyp.trn.dtl
1,thick,fifty-six,french63_hyp.trn.dtl
2,of,off,french6_hyp.trn.dtl
1,ask,asked,french6_hyp.trn.dtl
1,fresh,frejus,french6_hyp.trn.dtl
1,peas,peace,french6_hyp.trn.dtl
1,plastic,plastics,french6_hyp.trn.dtl
1,snake,neck,french6_hyp.trn.dtl
1,snow,no,french6_hyp.trn.dtl
1,spoons,points,french6_hyp.trn.dtl
1,thick,fake,french6_hyp.trn.dtl
1,three,free,french6_hyp.trn.dtl
1,ask,asked,french7_hyp.trn.dtl
1,thick,ticks,french7_hyp.trn.dtl
1,three,tree,french7_hyp.trn.dtl
2,of,off,french8_hyp.trn.dtl
1,a,to,french8_hyp.trn.dtl
1,bags,backs,french8_hyp.trn.dtl
1,bob,bub,french8_hyp.trn.dtl
1,brother,of,french8_hyp.trn.dtl
1,five,faith,french8_hyp.trn.dtl
1,frog,fuck,french8_hyp.trn.dtl
1,her,bottle,french8_hyp.trn.dtl
1,her,half,french8_hyp.trn.dtl
1,maybe,be,french8_hyp.trn.dtl
1,peas,peace,french8_hyp.trn.dtl
1,red,head,french8_hyp.trn.dtl
1,scoop,school,french8_hyp.trn.dtl
1,slabs,slaps,french8_hyp.trn.dtl
1,snow,no,french8_hyp.trn.dtl
1,spoons,pulls,french8_hyp.trn.dtl
1,store,stuff,french8_hyp.trn.dtl
1,thick,takes,french8_hyp.trn.dtl
1,ask,as,french9_hyp.trn.dtl
1,bob,bub,french9_hyp.trn.dtl
1,five,peace,french9_hyp.trn.dtl
1,frog,front,french9_hyp.trn.dtl
1,her,a,french9_hyp.trn.dtl
1,peas,no,french9_hyp.trn.dtl
1,scoop,scrub,french9_hyp.trn.dtl
1,spoons,points,french9_hyp.trn.dtl
1,thick,fighting,french9_hyp.trn.dtl
1,toy,cold,french9_hyp.trn.dtl
1,will,we'll,french9_hyp.trn.dtl
1,and,in,german10_hyp.trn.dtl
1,ask,asked,german10_hyp.trn.dtl
1,call,called,german10_hyp.trn.dtl
1,five,far,german10_hyp.trn.dtl
1,frog,time,german10_hyp.trn.dtl
1,her,a,german10_hyp.trn.dtl
1,her,on,german10_hyp.trn.dtl
1,her,without,german10_hyp.trn.dtl
1,please,police,german10_hyp.trn.dtl
1,scoop,skip,german10_hyp.trn.dtl
1,slabs,slips,german10_hyp.trn.dtl
1,station,stations,german10_hyp.trn.dtl
1,store,door,german10_hyp.trn.dtl
1,the,this,german10_hyp.trn.dtl
1,will,we'll,german10_hyp.trn.dtl
1,a,the,german11_hyp.trn.dtl
1,ask,l,german11_hyp.trn.dtl
1,call,called,german11_hyp.trn.dtl
1,five,peace,german11_hyp.trn.dtl
1,fresh,off,german11_hyp.trn.dtl
1,frog,work,german11_hyp.trn.dtl
1,her,a,german11_hyp.trn.dtl
1,her,over,german11_hyp.trn.dtl
1,her,skill,german11_hyp.trn.dtl
1,her,to,german11_hyp.trn.dtl
1,into,the,german11_hyp.trn.dtl
1,peas,no,german11_hyp.trn.dtl
1,please,police,german11_hyp.trn.dtl
1,slabs,laps,german11_hyp.trn.dtl
1,snow,rest,german11_hyp.trn.dtl
1,stella,stila,german11_hyp.trn.dtl
1,the,two,german11_hyp.trn.dtl
1,these,his,german11_hyp.trn.dtl
1,thick,fifty-six,german11_hyp.trn.dtl
1,wednesday,stay,german11_hyp.trn.dtl
1,a,the,german12_hyp.trn.dtl
1,ask,asked,german12_hyp.trn.dtl
1,bags,backs,german12_hyp.trn.dtl
1,her,a,german12_hyp.trn.dtl
1,peas,piece,german12_hyp.trn.dtl
1,a,the,german13_hyp.trn.dtl
1,and,on,german13_hyp.trn.dtl
1,ask,asked,german13_hyp.trn.dtl
1,bags,backs,german13_hyp.trn.dtl
1,can,khun,german13_hyp.trn.dtl
1,of,off,german13_hyp.trn.dtl
1,of,or,german13_hyp.trn.dtl
1,scoop,scooped,german13_hyp.trn.dtl
1,slabs,levs,german13_hyp.trn.dtl
1,these,his,german13_hyp.trn.dtl
1,thick,fifty-six,german13_hyp.trn.dtl
1,five,piece,german14_hyp.trn.dtl
1,for,from,german14_hyp.trn.dtl
1,her,a,german14_hyp.trn.dtl
1,slabs,left,german14_hyp.trn.dtl
1,spoons,boons,german14_hyp.trn.dtl
1,stella,costello,german14_hyp.trn.dtl
1,thick,fifty-six,german14_hyp.trn.dtl
1,a,the,german15_hyp.trn.dtl
1,bags,backs,german15_hyp.trn.dtl
1,five,piece,german15_hyp.trn.dtl
1,slabs,laps,german15_hyp.trn.dtl
1,thick,fifty-six,german15_hyp.trn.dtl
2,of,off,german16_hyp.trn.dtl
1,her,mito,german16_hyp.trn.dtl
1,snake,sneyd,german16_hyp.trn.dtl
1,will,we'll,german16_hyp.trn.dtl
1,ask,asked,german17_hyp.trn.dtl
1,bags,banks,german17_hyp.trn.dtl
1,can,could,german17_hyp.trn.dtl
1,snack,smack,german17_hyp.trn.dtl
1,a,the,german18_hyp.trn.dtl
1,call,called,german18_hyp.trn.dtl
1,of,off,german18_hyp.trn.dtl
1,peas,piece,german18_hyp.trn.dtl
1,slabs,slips,german18_hyp.trn.dtl
1,snack,snake,german18_hyp.trn.dtl
1,these,the,german18_hyp.trn.dtl
1,wednesday,stay,german18_hyp.trn.dtl
1,ask,asked,german19_hyp.trn.dtl
1,her,metre,german19_hyp.trn.dtl
1,of,off,german19_hyp.trn.dtl
1,of,ofthe,german19_hyp.trn.dtl
1,slabs,laps,german19_hyp.trn.dtl
1,thick,fifty-six,german19_hyp.trn.dtl
1,ask,asked,german1_hyp.trn.dtl
1,call,called,german1_hyp.trn.dtl
1,fresh,flesh,german1_hyp.trn.dtl
1,frog,flock,german1_hyp.trn.dtl
1,her,mito,german1_hyp.trn.dtl
1,red,sleeping,german1_hyp.trn.dtl
1,slabs,laps,german1_hyp.trn.dtl
1,thick,fifty-six,german1_hyp.trn.dtl
2,and,on,german20_hyp.trn.dtl
1,bob,bop,german20_hyp.trn.dtl
1,call,called,german20_hyp.trn.dtl
1,can,khun,german20_hyp.trn.dtl
1,five,piece,german20_hyp.trn.dtl
1,please,place,german20_hyp.trn.dtl
1,slabs,laps,german20_hyp.trn.dtl
1,thick,fifty-six,german20_hyp.trn.dtl
1,will,we'll,german20_hyp.trn.dtl
1,ask,asked,german21_hyp.trn.dtl
1,blue,plu,german21_hyp.trn.dtl
1,bob,bop,german21_hyp.trn.dtl
1,five,peace,german21_hyp.trn.dtl
1,frog,folk,german21_hyp.trn.dtl
1,peas,no,german21_hyp.trn.dtl
1,slabs,laps,german21_hyp.trn.dtl
1,these,this,german21_hyp.trn.dtl
1,thick,fifty-six,german21_hyp.trn.dtl
1,three,free,german21_hyp.trn.dtl
1,ask,as,german22_hyp.trn.dtl
1,bob,buck,german22_hyp.trn.dtl
1,call,cost,german22_hyp.trn.dtl
1,cheese,tees,german22_hyp.trn.dtl
1,five,peace,german22_hyp.trn.dtl
1,her,for,german22_hyp.trn.dtl
1,red,brad,german22_hyp.trn.dtl
1,stella,ella,german22_hyp.trn.dtl
1,these,thes,german22_hyp.trn.dtl
1,thick,fight,german22_hyp.trn.dtl
1,toy,thai,german22_hyp.trn.dtl
1,wednesday,stay,german22_hyp.trn.dtl
2,these,the,german23_hyp.trn.dtl
1,and,bag,german23_hyp.trn.dtl
1,call,called,german23_hyp.trn.dtl
1,can,khun,german23_hyp.trn.dtl
1,cheese,trees,german23_hyp.trn.dtl
1,go,o,german23_hyp.trn.dtl
1,her,when,german23_hyp.trn.dtl
1,meet,metre,german23_hyp.trn.dtl
1,please,place,german23_hyp.trn.dtl
1,scoop,scooped,german23_hyp.trn.dtl
1,we,some,german23_hyp.trn.dtl
1,wednesday,staying,german23_hyp.trn.dtl
1,bags,backs,german24_hyp.trn.dtl
1,call,cause,german24_hyp.trn.dtl
1,five,piece,german24_hyp.trn.dtl
1,frog,flock,german24_hyp.trn.dtl
1,her,a,german24_hyp.trn.dtl
1,her,metre,german24_hyp.trn.dtl
1,of,ofthe,german24_hyp.trn.dtl
1,of,or,german24_hyp.trn.dtl
1,slabs,laps,german24_hyp.trn.dtl
1,snack,snake,german24_hyp.trn.dtl
1,stella,della,german24_hyp.trn.dtl
1,thick,fifty-six,german24_hyp.trn.dtl
1,and,in,german25_hyp.trn.dtl
1,ask,sela,german25_hyp.trn.dtl
1,five,peace,german25_hyp.trn.dtl
1,her,oscar,german25_hyp.trn.dtl
1,peas,no,german25_hyp.trn.dtl
1,please,police,german25_hyp.trn.dtl
1,scoop,screw,german25_hyp.trn.dtl
1,slabs,laps,german25_hyp.trn.dtl
1,thick,fifty-six,german25_hyp.trn.dtl
1,train,union,german25_hyp.trn.dtl
2,things,thing,german26_hyp.trn.dtl
1,and,in,german26_hyp.trn.dtl
1,bags,pegs,german26_hyp.trn.dtl
1,bring,going,german26_hyp.trn.dtl
1,call,called,german26_hyp.trn.dtl
1,five,peace,german26_hyp.trn.dtl
1,fresh,off,german26_hyp.trn.dtl
1,frog,rock,german26_hyp.trn.dtl
1,of,ofthe,german26_hyp.trn.dtl
1,peas,no,german26_hyp.trn.dtl
1,slabs,laps,german26_hyp.trn.dtl
1,snow,less,german26_hyp.trn.dtl
1,these,this,german26_hyp.trn.dtl
1,these,thiss,german26_hyp.trn.dtl
1,thick,fifty-six,german26_hyp.trn.dtl
1,to,escort,german26_hyp.trn.dtl
1,toy,if,german26_hyp.trn.dtl
1,we,it,german26_hyp.trn.dtl
1,and,on,german27_hyp.trn.dtl
1,and,in,german28_hyp.trn.dtl
1,ask,as,german28_hyp.trn.dtl
1,can,could,german28_hyp.trn.dtl
1,five,piece,german28_hyp.trn.dtl
1,her,could,german28_hyp.trn.dtl
1,her,metre,german28_hyp.trn.dtl
1,meet,gold,german28_hyp.trn.dtl
1,please,police,german28_hyp.trn.dtl
1,slabs,laps,german28_hyp.trn.dtl
1,thick,fifty-six,german28_hyp.trn.dtl
1,three,free,german28_hyp.trn.dtl
1,a,the,german29_hyp.trn.dtl
1,ask,asked,german29_hyp.trn.dtl
1,frog,from,german29_hyp.trn.dtl
1,her,and,german29_hyp.trn.dtl
1,of,are,german29_hyp.trn.dtl
1,of,off,german29_hyp.trn.dtl
1,slabs,slips,german29_hyp.trn.dtl
1,thick,fifty-six,german29_hyp.trn.dtl
1,wednesday,stay,german29_hyp.trn.dtl
1,and,in,german2_hyp.trn.dtl
1,ask,asked,german2_hyp.trn.dtl
1,can,can't,german2_hyp.trn.dtl
1,five,peace,german2_hyp.trn.dtl
1,of,ofthe,german2_hyp.trn.dtl
1,peas,no,german2_hyp.trn.dtl
1,slabs,laps,german2_hyp.trn.dtl
1,snack,snake,german2_hyp.trn.dtl
1,these,thes,german2_hyp.trn.dtl
1,thick,fifty-six,german2_hyp.trn.dtl
1,will,we'll,german2_hyp.trn.dtl
1,ask,asked,german30_hyp.trn.dtl
1,her,a,german30_hyp.trn.dtl
1,slabs,laps,german30_hyp.trn.dtl
1,snack,snake,german30_hyp.trn.dtl
1,thick,fifty-six,german30_hyp.trn.dtl
1,a,best,german31_hyp.trn.dtl
1,frog,from,german31_hyp.trn.dtl
1,her,a,german31_hyp.trn.dtl
1,her,mito,german31_hyp.trn.dtl
1,maybe,my,german31_hyp.trn.dtl
1,red,throughout,german31_hyp.trn.dtl
1,station,stitch,german31_hyp.trn.dtl
1,we,you,german31_hyp.trn.dtl
1,will,would,german31_hyp.trn.dtl
1,ask,asked,german32_hyp.trn.dtl
1,can,khun,german32_hyp.trn.dtl
1,of,ofthe,german32_hyp.trn.dtl
1,slabs,laps,german32_hyp.trn.dtl
1,thick,fifty-six,german32_hyp.trn.dtl
1,a,just,german33_hyp.trn.dtl
1,ask,asked,german33_hyp.trn.dtl
1,can,chicken's,german33_hyp.trn.dtl
1,five,pace,german33_hyp.trn.dtl
1,fresh,rare,german33_hyp.trn.dtl
1,her,here,german33_hyp.trn.dtl
1,into,until,german33_hyp.trn.dtl
1,of,off,german33_hyp.trn.dtl
1,of,ofthe,german33_hyp.trn.dtl
1,scoop,cooked,german33_hyp.trn.dtl
1,slabs,laps,german33_hyp.trn.dtl
1,small,more,german33_hyp.trn.dtl
1,these,his,german33_hyp.trn.dtl
1,thick,fifty-six,german33_hyp.trn.dtl
1,we,you,german33_hyp.trn.dtl
1,will,we'll,german33_hyp.trn.dtl
1,and,on,german34_hyp.trn.dtl
1,ask,asked,german34_hyp.trn.dtl
1,bob,book,german34_hyp.trn.dtl
1,five,for,german34_hyp.trn.dtl
1,her,here,german34_hyp.trn.dtl
1,her,you,german34_hyp.trn.dtl
1,peas,peace,german34_hyp.trn.dtl
1,plastic,plastics,german34_hyp.trn.dtl
1,slabs,laps,german34_hyp.trn.dtl
1,snake,like,german34_hyp.trn.dtl
1,thick,six,german34_hyp.trn.dtl
1,we,box,german34_hyp.trn.dtl
1,will,we'll,german34_hyp.trn.dtl
1,ask,asked,german35_hyp.trn.dtl
1,five,peace,german36_hyp.trn.dtl
1,frog,rock,german36_hyp.trn.dtl
1,peas,no,german36_hyp.trn.dtl
1,six,take,german36_hyp.trn.dtl
1,slabs,laps,german36_hyp.trn.dtl
1,snow,first,german36_hyp.trn.dtl
1,stella,costello,german36_hyp.trn.dtl
1,thick,fifty-six,german36_hyp.trn.dtl
1,toy,trife,german36_hyp.trn.dtl
1,wednesday,say,german36_hyp.trn.dtl
1,will,we'll,german36_hyp.trn.dtl
1,and,in,german3_hyp.trn.dtl
1,bags,backs,german3_hyp.trn.dtl
1,five,fifty-six,german3_hyp.trn.dtl
1,her,when,german3_hyp.trn.dtl
1,meet,metre,german3_hyp.trn.dtl
1,of,off,german3_hyp.trn.dtl
1,peas,piece,german3_hyp.trn.dtl
1,she,we,german3_hyp.trn.dtl
1,slabs,slaps,german3_hyp.trn.dtl
1,snack,snake,german3_hyp.trn.dtl
1,stella,stellar,german3_hyp.trn.dtl
1,thick,i'm,german3_hyp.trn.dtl
1,wednesday,stay,german3_hyp.trn.dtl
1,ask,asked,german4_hyp.trn.dtl
1,bob,pop,german4_hyp.trn.dtl
1,can,sheikhoun,german4_hyp.trn.dtl
1,five,peace,german4_hyp.trn.dtl
1,her,a,german4_hyp.trn.dtl
1,her,you,german4_hyp.trn.dtl
1,meet,when,german4_hyp.trn.dtl
1,of,ofthe,german4_hyp.trn.dtl
1,peas,no,german4_hyp.trn.dtl
1,scoop,scoob,german4_hyp.trn.dtl
1,slabs,laps,german4_hyp.trn.dtl
1,snow,first,german4_hyp.trn.dtl
1,the,a,german4_hyp.trn.dtl
1,these,the,german4_hyp.trn.dtl
1,thick,fifty-six,german4_hyp.trn.dtl
1,wednesday,stay,german4_hyp.trn.dtl
1,will,we'll,german4_hyp.trn.dtl
1,of,off,german5_hyp.trn.dtl
2,and,on,german6_hyp.trn.dtl
1,of,off,german6_hyp.trn.dtl
1,red,rat,german7_hyp.trn.dtl
1,these,the,german7_hyp.trn.dtl
1,thick,takes,german7_hyp.trn.dtl
1,will,we'll,german7_hyp.trn.dtl
1,and,in,german8_hyp.trn.dtl
