Count,Inserted_Word,Filename
1,from,spanish5_hyp.trn.dtl
1,her,spanish5_hyp.trn.dtl
1,these,spanish5_hyp.trn.dtl
1,things,spanish5_hyp.trn.dtl
1,to,spanish5_hyp.trn.dtl
1,a,spanish61_hyp.trn.dtl
1,this,spanish61_hyp.trn.dtl
1,and,spanish62_hyp.trn.dtl
1,in,spanish64_hyp.trn.dtl
1,her,spanish69_hyp.trn.dtl
1,with,spanish69_hyp.trn.dtl
1,it,spanish6_hyp.trn.dtl
1,goto,spanish70_hyp.trn.dtl
1,in,spanish70_hyp.trn.dtl
1,we'll,spanish70_hyp.trn.dtl
1,backs,spanish7_hyp.trn.dtl
1,calls,spanish7_hyp.trn.dtl
1,in,spanish7_hyp.trn.dtl
1,on,spanish7_hyp.trn.dtl
1,read,spanish7_hyp.trn.dtl
1,snow,spanish7_hyp.trn.dtl
1,sports,spanish7_hyp.trn.dtl
1,tell,spanish7_hyp.trn.dtl
1,things,spanish7_hyp.trn.dtl
1,we,spanish7_hyp.trn.dtl
1,a,spanish9_hyp.trn.dtl
1,case,spanish9_hyp.trn.dtl
1,for,spanish9_hyp.trn.dtl
1,school,spanish9_hyp.trn.dtl
1,see,spanish9_hyp.trn.dtl
1,spoon,spanish9_hyp.trn.dtl
1,the,spanish9_hyp.trn.dtl
1,but,thai11_hyp.trn.dtl
1,calls,thai11_hyp.trn.dtl
1,police,thai11_hyp.trn.dtl
1,so,thai11_hyp.trn.dtl
1,suck,thai11_hyp.trn.dtl
1,takes,thai11_hyp.trn.dtl
1,winds,thai11_hyp.trn.dtl
1,fraud,thai12_hyp.trn.dtl
1,when,thai12_hyp.trn.dtl
1,a,thai13_hyp.trn.dtl
1,a,thai14_hyp.trn.dtl
1,big,thai14_hyp.trn.dtl
1,const,thai14_hyp.trn.dtl
1,five,thai14_hyp.trn.dtl
1,toys,thai14_hyp.trn.dtl
1,a,thai15_hyp.trn.dtl
1,it's,thai15_hyp.trn.dtl
1,tree,thai15_hyp.trn.dtl
1,when,thai15_hyp.trn.dtl
1,fraud,thai1_hyp.trn.dtl
1,past,thai1_hyp.trn.dtl
1,when,thai1_hyp.trn.dtl
1,when,thai2_hyp.trn.dtl
1,you,thai2_hyp.trn.dtl
1,when,thai5_hyp.trn.dtl
1,by,thai6_hyp.trn.dtl
1,cost,thai7_hyp.trn.dtl
1,flaw,thai7_hyp.trn.dtl
1,less,thai8_hyp.trn.dtl
1,for,thai9_hyp.trn.dtl
1,readiness,urdu16_hyp.trn.dtl
1,about,urdu1_hyp.trn.dtl
1,me,urdu2_hyp.trn.dtl
1,snack,urdu2_hyp.trn.dtl
1,in,urdu4_hyp.trn.dtl
2,from,urdu6_hyp.trn.dtl
1,her,urdu6_hyp.trn.dtl
1,in,urdu7_hyp.trn.dtl
1,van,urdu7_hyp.trn.dtl
1,with,urdu7_hyp.trn.dtl
1,i,urdu9_hyp.trn.dtl
1,when,urdu9_hyp.trn.dtl
