Count,correct,ASR,Filename
1,snow,so,arabic6_hyp.trn.dtl
1,stella,you,arabic6_hyp.trn.dtl
1,thick,bs6,arabic6_hyp.trn.dtl
1,things,distance,arabic6_hyp.trn.dtl
1,things,thing,arabic6_hyp.trn.dtl
1,bob,but,arabic70_hyp.trn.dtl
1,cheese,56,arabic70_hyp.trn.dtl
1,her,our,arabic70_hyp.trn.dtl
1,scoop,screw,arabic70_hyp.trn.dtl
1,snake,snack,arabic70_hyp.trn.dtl
1,spoons,pounds,arabic70_hyp.trn.dtl
1,store,stones,arabic70_hyp.trn.dtl
1,a,skin,arabic7_hyp.trn.dtl
1,and,snack,arabic7_hyp.trn.dtl
1,bags,bag,arabic7_hyp.trn.dtl
1,bob,but,arabic7_hyp.trn.dtl
1,call,contact,arabic7_hyp.trn.dtl
1,scoop,with,arabic7_hyp.trn.dtl
1,slabs,laughs,arabic7_hyp.trn.dtl
1,stella,our,arabic7_hyp.trn.dtl
1,thick,56,arabic7_hyp.trn.dtl
1,5,please,arabic8_hyp.trn.dtl
1,a,the,arabic8_hyp.trn.dtl
1,also,wilson,arabic8_hyp.trn.dtl
1,and,in,arabic8_hyp.trn.dtl
1,her,metre,arabic8_hyp.trn.dtl
1,kids,keys,arabic8_hyp.trn.dtl
1,scoop,stop,arabic8_hyp.trn.dtl
1,slabs,lives,arabic8_hyp.trn.dtl
1,spoons,pounds,arabic8_hyp.trn.dtl
1,thick,56,arabic8_hyp.trn.dtl
1,we,bob,arabic8_hyp.trn.dtl
1,of,off,arabic9_hyp.trn.dtl
1,slabs,56,arabic9_hyp.trn.dtl
1,spoons,pounds,arabic9_hyp.trn.dtl
1,a,wilson,english108_hyp.trn.dtl
1,and,in,english108_hyp.trn.dtl
1,brother,a,english108_hyp.trn.dtl
1,frog,frogs,english108_hyp.trn.dtl
1,her,metre,english108_hyp.trn.dtl
1,her,water,english108_hyp.trn.dtl
1,red,3-bed,english108_hyp.trn.dtl
1,scoop,skip,english108_hyp.trn.dtl
1,spoons,pounds,english108_hyp.trn.dtl
1,thick,56,english108_hyp.trn.dtl
1,will,we'll,english108_hyp.trn.dtl
1,with,everything's,english108_hyp.trn.dtl
1,also,your,english110_hyp.trn.dtl
1,for,freshener,english110_hyp.trn.dtl
1,her,my,english110_hyp.trn.dtl
1,need,singing,english110_hyp.trn.dtl
1,snack,the,english110_hyp.trn.dtl
1,5,piece,english113_hyp.trn.dtl
1,her,a,english113_hyp.trn.dtl
1,peas,freshener,english113_hyp.trn.dtl
1,scoop,screw,english113_hyp.trn.dtl
1,these,please,english113_hyp.trn.dtl
1,thick,56,english113_hyp.trn.dtl
1,snow,no,english115_hyp.trn.dtl
1,thick,56,english115_hyp.trn.dtl
1,will,we'll,english115_hyp.trn.dtl
1,also,all,english11_hyp.trn.dtl
1,bob,but,english11_hyp.trn.dtl
1,her,metre,english11_hyp.trn.dtl
1,thick,56,english11_hyp.trn.dtl
2,her,a,english129_hyp.trn.dtl
1,also,wilson,english129_hyp.trn.dtl
1,her,metre,english129_hyp.trn.dtl
1,of,lamps,english129_hyp.trn.dtl
1,slabs,56,english129_hyp.trn.dtl
1,will,we'll,english129_hyp.trn.dtl
1,into,a,english12_hyp.trn.dtl
1,scoop,skip,english12_hyp.trn.dtl
1,these,this,english12_hyp.trn.dtl
1,thick,56,english12_hyp.trn.dtl
1,things,is,english12_hyp.trn.dtl
1,at,next,english134_hyp.trn.dtl
1,the,to,english134_hyp.trn.dtl
1,thick,56,english134_hyp.trn.dtl
1,wednesday,wedding,english134_hyp.trn.dtl
1,her,a,english13_hyp.trn.dtl
1,thick,56,english13_hyp.trn.dtl
1,train,and,english13_hyp.trn.dtl
1,her,a,english141_hyp.trn.dtl
1,of,loves,english141_hyp.trn.dtl
1,red,three,english141_hyp.trn.dtl
1,slabs,56,english141_hyp.trn.dtl
1,spoons,pounds,english141_hyp.trn.dtl
1,store,door,english141_hyp.trn.dtl
1,will,we'll,english141_hyp.trn.dtl
1,a,is,english145_hyp.trn.dtl
1,maybe,baby,english145_hyp.trn.dtl
1,thick,56,english145_hyp.trn.dtl
1,3,industry,english14_hyp.trn.dtl
1,and,in,english14_hyp.trn.dtl
1,her,a,english14_hyp.trn.dtl
1,her,on,english14_hyp.trn.dtl
1,her,you,english14_hyp.trn.dtl
1,of,labs,english14_hyp.trn.dtl
1,slabs,56,english14_hyp.trn.dtl
1,spoons,pounds,english14_hyp.trn.dtl
1,a,the,english164_hyp.trn.dtl
1,bob,but,english164_hyp.trn.dtl
1,thick,56,english164_hyp.trn.dtl
1,snow,no,english185_hyp.trn.dtl
1,thick,56,english185_hyp.trn.dtl
1,we,you,english185_hyp.trn.dtl
1,bob,but,english188_hyp.trn.dtl
1,her,a,english188_hyp.trn.dtl
1,snack,stack,english188_hyp.trn.dtl
1,thick,56,english188_hyp.trn.dtl
1,and,snakes,english194_hyp.trn.dtl
1,her,a,english194_hyp.trn.dtl
1,her,or,english194_hyp.trn.dtl
1,meet,metre,english194_hyp.trn.dtl
1,of,are,english194_hyp.trn.dtl
1,small,more,english194_hyp.trn.dtl
1,thick,ruislip,english194_hyp.trn.dtl
1,will,we'll,english194_hyp.trn.dtl
1,bob,bra,english206_hyp.trn.dtl
1,thick,56,english206_hyp.trn.dtl
1,a,the,english215_hyp.trn.dtl
1,into,a,english215_hyp.trn.dtl
1,of,are,english215_hyp.trn.dtl
1,scoop,skip,english215_hyp.trn.dtl
1,slabs,labs,english215_hyp.trn.dtl
1,spoons,pounds,english215_hyp.trn.dtl
1,thick,56,english215_hyp.trn.dtl
1,will,we'll,english215_hyp.trn.dtl
1,a,the,english217_hyp.trn.dtl
1,brother,the,english217_hyp.trn.dtl
1,her,fab,english217_hyp.trn.dtl
1,her,metre,english217_hyp.trn.dtl
1,of,labs,english217_hyp.trn.dtl
1,scoop,skip,english217_hyp.trn.dtl
1,slabs,56,english217_hyp.trn.dtl
1,thick,personalities,english217_hyp.trn.dtl
1,toy,toys,english217_hyp.trn.dtl
1,5,lps,english221_hyp.trn.dtl
1,a,is,english221_hyp.trn.dtl
1,bob,but,english221_hyp.trn.dtl
1,bring,i've,english221_hyp.trn.dtl
1,frog,hug,english221_hyp.trn.dtl
1,peas,preston,english221_hyp.trn.dtl
1,she,we,english221_hyp.trn.dtl
1,spoons,6-months,english221_hyp.trn.dtl
1,these,been,english221_hyp.trn.dtl
1,thick,56,english221_hyp.trn.dtl
1,things,thinking,english221_hyp.trn.dtl
1,toy,tight,english221_hyp.trn.dtl
1,will,we'll,english221_hyp.trn.dtl
1,with,of,english221_hyp.trn.dtl
1,her,asda,english225_hyp.trn.dtl
1,scoop,you,english225_hyp.trn.dtl
1,slabs,loads,english225_hyp.trn.dtl
1,these,please,english225_hyp.trn.dtl
1,thick,56,english225_hyp.trn.dtl
1,to,the,english225_hyp.trn.dtl
1,will,we'll,english225_hyp.trn.dtl
1,blue,flu,english226_hyp.trn.dtl
1,her,asking,english226_hyp.trn.dtl
1,her,my,english226_hyp.trn.dtl
1,thick,56,english226_hyp.trn.dtl
1,will,we'll,english226_hyp.trn.dtl
1,with,from,english226_hyp.trn.dtl
1,frog,frogs,english227_hyp.trn.dtl
1,thick,56,english227_hyp.trn.dtl
1,5,snoopy's,english228_hyp.trn.dtl
1,peas,fresheners,english228_hyp.trn.dtl
1,thick,56,english228_hyp.trn.dtl
1,a,in,english24_hyp.trn.dtl
1,a,with,english24_hyp.trn.dtl
1,frog,troll,english24_hyp.trn.dtl
1,her,a,english24_hyp.trn.dtl
1,her,on,english24_hyp.trn.dtl
1,meet,meeting,english24_hyp.trn.dtl
1,scoop,skip,english24_hyp.trn.dtl
1,thick,56,english24_hyp.trn.dtl
1,will,we'll,english24_hyp.trn.dtl
1,3,really,english250_hyp.trn.dtl
1,5,snoopy's,english250_hyp.trn.dtl
1,bags,bugs,english250_hyp.trn.dtl
1,bob,kebab,english250_hyp.trn.dtl
1,frog,dog,english250_hyp.trn.dtl
1,her,metre,english250_hyp.trn.dtl
1,into,it's,english250_hyp.trn.dtl
1,of,a,english250_hyp.trn.dtl
1,red,weird,english250_hyp.trn.dtl
1,she,you,english250_hyp.trn.dtl
1,slabs,loves,english250_hyp.trn.dtl
1,spoons,experience,english250_hyp.trn.dtl
1,thick,56,english250_hyp.trn.dtl
1,with,of,english250_hyp.trn.dtl
1,for,or,english267_hyp.trn.dtl
1,her,a,english267_hyp.trn.dtl
1,her,metre,english267_hyp.trn.dtl
1,of,a,english267_hyp.trn.dtl
1,peas,sophie's,english267_hyp.trn.dtl
1,slabs,pics,english267_hyp.trn.dtl
1,snake,safe,english267_hyp.trn.dtl
1,spoons,ýý6,english267_hyp.trn.dtl
1,these,please,english267_hyp.trn.dtl
1,will,we'll,english267_hyp.trn.dtl
1,5,freshener,english268_hyp.trn.dtl
1,ask,estella,english268_hyp.trn.dtl
1,bob,but,english268_hyp.trn.dtl
1,for,of,english268_hyp.trn.dtl
1,frog,bit,english268_hyp.trn.dtl
1,her,a,english268_hyp.trn.dtl
1,her,asked,english268_hyp.trn.dtl
1,her,meeting,english268_hyp.trn.dtl
1,her,snap40,english268_hyp.trn.dtl
1,meet,the,english268_hyp.trn.dtl
1,of,after,english268_hyp.trn.dtl
1,peas,6-cylinder,english268_hyp.trn.dtl
1,slabs,56,english268_hyp.trn.dtl
1,thick,please,english268_hyp.trn.dtl
1,for,with,english2_hyp.trn.dtl
1,snow,no,english2_hyp.trn.dtl
1,thick,56,english2_hyp.trn.dtl
1,spoons,star,english306_hyp.trn.dtl
1,5,please,english308_hyp.trn.dtl
1,go,call,english308_hyp.trn.dtl
1,her,a,english308_hyp.trn.dtl
1,her,to,english308_hyp.trn.dtl
1,into,the,english308_hyp.trn.dtl
1,meet,me,english308_hyp.trn.dtl
1,need,name,english308_hyp.trn.dtl
1,peas,freshener,english308_hyp.trn.dtl
1,slabs,loads,english308_hyp.trn.dtl
1,thick,56,english308_hyp.trn.dtl
1,we,pot,english308_hyp.trn.dtl
1,for,before,english310_hyp.trn.dtl
1,frog,frogs,english310_hyp.trn.dtl
1,snake,snack,english310_hyp.trn.dtl
1,spoons,pounds,english310_hyp.trn.dtl
1,stella,sarah,english310_hyp.trn.dtl
1,thick,56,english310_hyp.trn.dtl
1,3,a,english319_hyp.trn.dtl
1,5,nappies,english319_hyp.trn.dtl
1,her,a,english319_hyp.trn.dtl
1,her,metre,english319_hyp.trn.dtl
1,into,in,english319_hyp.trn.dtl
1,of,are,english319_hyp.trn.dtl
1,peas,fish,english319_hyp.trn.dtl
1,plastic,classic,english319_hyp.trn.dtl
1,red,3-bed,english319_hyp.trn.dtl
1,slabs,labs,english319_hyp.trn.dtl
1,spoons,ýý6,english319_hyp.trn.dtl
1,thick,56,english319_hyp.trn.dtl
1,will,we'll,english319_hyp.trn.dtl
1,frog,toys,english334_hyp.trn.dtl
1,thick,56,english334_hyp.trn.dtl
1,bob,but,english350_hyp.trn.dtl
1,brother,natural,english350_hyp.trn.dtl
1,her,it's,english350_hyp.trn.dtl
1,her,metre,english350_hyp.trn.dtl
1,thick,56,english350_hyp.trn.dtl
1,bags,bag,english363_hyp.trn.dtl
1,her,a,english363_hyp.trn.dtl
1,thick,56,english363_hyp.trn.dtl
1,and,are,english365_hyp.trn.dtl
1,her,metre,english365_hyp.trn.dtl
1,she,you,english365_hyp.trn.dtl
1,slabs,loads,english365_hyp.trn.dtl
1,spoons,planes,english365_hyp.trn.dtl
1,thick,56,english365_hyp.trn.dtl
1,of,labs,english366_hyp.trn.dtl
1,scoop,skip,english366_hyp.trn.dtl
1,slabs,56,english366_hyp.trn.dtl
1,5,snoopy's,english367_hyp.trn.dtl
1,a,the,english367_hyp.trn.dtl
1,also,wilson,english367_hyp.trn.dtl
1,brother,a,english367_hyp.trn.dtl
1,frog,dog,english367_hyp.trn.dtl
1,from,a,english367_hyp.trn.dtl
1,her,to,english367_hyp.trn.dtl
1,her,with,english367_hyp.trn.dtl
1,meet,me,english367_hyp.trn.dtl
1,need,in,english367_hyp.trn.dtl
1,peas,breath,english367_hyp.trn.dtl
1,store,or,english367_hyp.trn.dtl
1,the,chemist,english367_hyp.trn.dtl
1,thick,56,english367_hyp.trn.dtl
1,will,we'll,english367_hyp.trn.dtl
1,snack,8,english368_hyp.trn.dtl
1,thick,56,english368_hyp.trn.dtl
1,also,you,english374_hyp.trn.dtl
1,and,in,english374_hyp.trn.dtl
1,can,chicken,english374_hyp.trn.dtl
1,go,don't,english374_hyp.trn.dtl
1,her,a,english374_hyp.trn.dtl
1,scoop,cooked,english374_hyp.trn.dtl
1,snow,no,english374_hyp.trn.dtl
1,spoons,pounds,english374_hyp.trn.dtl
1,thick,56,english374_hyp.trn.dtl
1,5,please,english38_hyp.trn.dtl
1,also,wilson,english38_hyp.trn.dtl
1,of,are,english38_hyp.trn.dtl
1,scoop,skip,english38_hyp.trn.dtl
1,slabs,labs,english38_hyp.trn.dtl
1,thick,56,english38_hyp.trn.dtl
1,of,are,english400_hyp.trn.dtl
1,slabs,labs,english400_hyp.trn.dtl
1,thick,56,english400_hyp.trn.dtl
1,at,it's,english40_hyp.trn.dtl
1,her,a,english40_hyp.trn.dtl
1,her,mater,english40_hyp.trn.dtl
1,scoop,skip,english40_hyp.trn.dtl
1,spoons,pounds,english40_hyp.trn.dtl
1,the,a,english40_hyp.trn.dtl
1,thick,56,english40_hyp.trn.dtl
1,brother,the,english413_hyp.trn.dtl
1,thick,56,english413_hyp.trn.dtl
1,her,a,english417_hyp.trn.dtl
1,her,your,english417_hyp.trn.dtl
1,of,1800,english417_hyp.trn.dtl
1,of,labs,english417_hyp.trn.dtl
1,scoop,skip,english417_hyp.trn.dtl
1,slabs,56,english417_hyp.trn.dtl
1,these,me,english417_hyp.trn.dtl
1,5,please,english440_hyp.trn.dtl
1,bob,hob,english440_hyp.trn.dtl
1,brother,lewis,english440_hyp.trn.dtl
1,frog,flock,english440_hyp.trn.dtl
1,her,holly,english440_hyp.trn.dtl
1,scoop,skip,english440_hyp.trn.dtl
1,thick,56,english440_hyp.trn.dtl
1,5,fire,english448_hyp.trn.dtl
1,brother,below,english448_hyp.trn.dtl
1,frog,dog,english448_hyp.trn.dtl
1,of,are,english448_hyp.trn.dtl
1,plastic,party,english448_hyp.trn.dtl
1,scoop,skip,english448_hyp.trn.dtl
1,slabs,clouds,english448_hyp.trn.dtl
1,snow,fessional,english448_hyp.trn.dtl
1,these,your,english448_hyp.trn.dtl
1,thick,sticks,english448_hyp.trn.dtl
1,brother,birthday,english450_hyp.trn.dtl
1,slabs,laps,english450_hyp.trn.dtl
1,snack,snaps,english450_hyp.trn.dtl
1,thick,656,english450_hyp.trn.dtl
1,frog,from,english456_hyp.trn.dtl
1,her,a,english456_hyp.trn.dtl
1,her,barrow,english456_hyp.trn.dtl
1,her,metre,english456_hyp.trn.dtl
1,of,are,english456_hyp.trn.dtl
1,slabs,lives,english456_hyp.trn.dtl
1,snow,freshener,english456_hyp.trn.dtl
1,thick,56,english456_hyp.trn.dtl
1,will,we'll,english456_hyp.trn.dtl
1,bob,but,english460_hyp.trn.dtl
1,scoop,speak,english460_hyp.trn.dtl
1,spoons,16th,english460_hyp.trn.dtl
1,the,and,english460_hyp.trn.dtl
1,thick,56,english460_hyp.trn.dtl
1,bob,but,english465_hyp.trn.dtl
1,her,a,english465_hyp.trn.dtl
1,slabs,loads,english465_hyp.trn.dtl
1,thick,56,english465_hyp.trn.dtl
1,and,bag,english470_hyp.trn.dtl
1,from,to,english470_hyp.trn.dtl
1,of,562,english470_hyp.trn.dtl
1,scoop,skip,english470_hyp.trn.dtl
1,spoons,pounds,english470_hyp.trn.dtl
1,we,so,english470_hyp.trn.dtl
1,will,we'll,english470_hyp.trn.dtl
1,with,from,english470_hyp.trn.dtl
1,of,are,english473_hyp.trn.dtl
1,slabs,labs,english473_hyp.trn.dtl
1,thick,56,english473_hyp.trn.dtl
1,3,dupree,english487_hyp.trn.dtl
1,5,freshener,english487_hyp.trn.dtl
1,also,it,english487_hyp.trn.dtl
1,can,chicken,english487_hyp.trn.dtl
1,her,up,english487_hyp.trn.dtl
1,into,and,english487_hyp.trn.dtl
1,kids,beach,english487_hyp.trn.dtl
1,need,is,english487_hyp.trn.dtl
1,peas,expensive,english487_hyp.trn.dtl
1,scoop,skip,english487_hyp.trn.dtl
1,she,boys,english487_hyp.trn.dtl
1,thick,p56,english487_hyp.trn.dtl
1,to,costello,english487_hyp.trn.dtl
1,with,look,english487_hyp.trn.dtl
1,thick,56,english488_hyp.trn.dtl
1,a,the,english496_hyp.trn.dtl
1,also,send,english496_hyp.trn.dtl
1,need,me,english496_hyp.trn.dtl
1,slabs,lives,english496_hyp.trn.dtl
1,spoons,pounds,english496_hyp.trn.dtl
1,thick,56,english496_hyp.trn.dtl
1,we,you,english496_hyp.trn.dtl
1,will,we'll,english496_hyp.trn.dtl
1,5,freshener,english549_hyp.trn.dtl
1,bob,but,english549_hyp.trn.dtl
1,frog,bag,english549_hyp.trn.dtl
1,thick,bs56,english549_hyp.trn.dtl
1,go,give,english566_hyp.trn.dtl
1,her,here,english566_hyp.trn.dtl
1,into,thing,english566_hyp.trn.dtl
1,meet,me,english566_hyp.trn.dtl
1,she,you,english566_hyp.trn.dtl
1,snow,no,english566_hyp.trn.dtl
1,spoons,pounds,english566_hyp.trn.dtl
1,the,a,english566_hyp.trn.dtl
1,these,skip,english566_hyp.trn.dtl
1,things,this,english566_hyp.trn.dtl
1,ask,asked,english56_hyp.trn.dtl
1,her,for,english56_hyp.trn.dtl
1,her,you,english56_hyp.trn.dtl
1,meet,me,english56_hyp.trn.dtl
1,peas,piece,english56_hyp.trn.dtl
1,snow,freshener,english56_hyp.trn.dtl
1,we,they,english56_hyp.trn.dtl
1,and,in,english578_hyp.trn.dtl
1,her,a,english578_hyp.trn.dtl
1,her,metre,english578_hyp.trn.dtl
1,spoons,pounds,english578_hyp.trn.dtl
1,thick,56,english578_hyp.trn.dtl
1,will,we'll,english578_hyp.trn.dtl
1,5,buy,english57_hyp.trn.dtl
1,6,six,english57_hyp.trn.dtl
1,can,chicken,english57_hyp.trn.dtl
1,for,with,english57_hyp.trn.dtl
1,frog,dog,english57_hyp.trn.dtl
1,from,without,english57_hyp.trn.dtl
1,her,a,english57_hyp.trn.dtl
1,her,metre,english57_hyp.trn.dtl
1,peas,please,english57_hyp.trn.dtl
1,snow,no,english57_hyp.trn.dtl
1,spoons,moons,english57_hyp.trn.dtl
1,store,or,english57_hyp.trn.dtl
1,the,promised,english57_hyp.trn.dtl
1,snack,8,english58_hyp.trn.dtl
1,thick,56,english58_hyp.trn.dtl
1,scoop,cook,english80_hyp.trn.dtl
1,thick,56,english80_hyp.trn.dtl
1,will,we'll,english80_hyp.trn.dtl
1,3,free,english85_hyp.trn.dtl
1,5,new,english85_hyp.trn.dtl
1,brother,other,english85_hyp.trn.dtl
1,her,bag,english85_hyp.trn.dtl
1,her,or,english85_hyp.trn.dtl
1,of,are,english85_hyp.trn.dtl
1,slabs,lands,english85_hyp.trn.dtl
1,thick,pz26,english85_hyp.trn.dtl
1,bob,but,french10_hyp.trn.dtl
1,cheese,ruchi's,french10_hyp.trn.dtl
1,snow,no,french10_hyp.trn.dtl
1,spoons,pounds,french10_hyp.trn.dtl
1,thick,56,french10_hyp.trn.dtl
1,5,snoopy's,french11_hyp.trn.dtl
1,a,older,french11_hyp.trn.dtl
1,also,it's,french11_hyp.trn.dtl
1,cheese,booties,french11_hyp.trn.dtl
1,need,an,french11_hyp.trn.dtl
1,spoons,pounds,french11_hyp.trn.dtl
1,store,storm,french11_hyp.trn.dtl
1,these,jesus,french11_hyp.trn.dtl
1,these,this,french11_hyp.trn.dtl
1,thick,56,french11_hyp.trn.dtl
1,will,would,french11_hyp.trn.dtl
1,5,snoopy's,french12_hyp.trn.dtl
1,a,it's,french12_hyp.trn.dtl
1,can,chicken,french12_hyp.trn.dtl
1,snack,not,french12_hyp.trn.dtl
1,spoons,pounds,french12_hyp.trn.dtl
1,these,the,french12_hyp.trn.dtl
1,thick,56,french12_hyp.trn.dtl
1,3,to,french13_hyp.trn.dtl
1,5,no,french13_hyp.trn.dtl
1,6,six,french13_hyp.trn.dtl
1,and,making,french13_hyp.trn.dtl
1,bob,brazzaville,french13_hyp.trn.dtl
1,her,or,french13_hyp.trn.dtl
1,into,thing,french13_hyp.trn.dtl
1,meet,mate,french13_hyp.trn.dtl
1,red,shred,french13_hyp.trn.dtl
1,slabs,loads,french13_hyp.trn.dtl
1,spoons,points,french13_hyp.trn.dtl
1,these,cook,french13_hyp.trn.dtl
1,thick,bs56,french13_hyp.trn.dtl
1,things,this,french13_hyp.trn.dtl
1,will,we'll,french13_hyp.trn.dtl
1,frog,frogs,french14_hyp.trn.dtl
1,scoop,scoops,french14_hyp.trn.dtl
1,snow,no,french14_hyp.trn.dtl
1,spoons,pounds,french14_hyp.trn.dtl
1,thick,56,french14_hyp.trn.dtl
1,will,we'll,french14_hyp.trn.dtl
1,a,i'm,french15_hyp.trn.dtl
1,a,the,french15_hyp.trn.dtl
1,and,laptop,french15_hyp.trn.dtl
1,blue,snoopy's,french15_hyp.trn.dtl
1,cheese,56,french15_hyp.trn.dtl
1,her,recovered,french15_hyp.trn.dtl
1,her,that,french15_hyp.trn.dtl
1,maybe,richie's,french15_hyp.trn.dtl
1,need,bulb,french15_hyp.trn.dtl
1,of,6,french15_hyp.trn.dtl
1,snack,stuck,french15_hyp.trn.dtl
1,these,this,french15_hyp.trn.dtl
1,a,it's,french16_hyp.trn.dtl
1,bags,eyes,french16_hyp.trn.dtl
1,bob,but,french16_hyp.trn.dtl
1,can,chicken,french16_hyp.trn.dtl
1,meet,me,french16_hyp.trn.dtl
1,scoop,coop,french16_hyp.trn.dtl
1,she,pasta,french16_hyp.trn.dtl
1,snack,not,french16_hyp.trn.dtl
1,spoons,6-months,french16_hyp.trn.dtl
1,thick,56,french16_hyp.trn.dtl
1,also,still,french17_hyp.trn.dtl
1,bags,legs,french17_hyp.trn.dtl
1,bob,but,french17_hyp.trn.dtl
1,brother,grandma,french17_hyp.trn.dtl
1,her,a,french17_hyp.trn.dtl
1,of,5th,french17_hyp.trn.dtl
1,snake,battery,french17_hyp.trn.dtl
1,these,her,french17_hyp.trn.dtl
1,these,the,french17_hyp.trn.dtl
1,things,finch,french17_hyp.trn.dtl
1,things,home,french17_hyp.trn.dtl
1,we,we're,french17_hyp.trn.dtl
1,bob,bad,french18_hyp.trn.dtl
1,brother,bra,french18_hyp.trn.dtl
1,call,tesco,french18_hyp.trn.dtl
1,thick,56,french18_hyp.trn.dtl
1,3,in,french19_hyp.trn.dtl
1,a,the,french19_hyp.trn.dtl
1,bob,but,french19_hyp.trn.dtl
1,spoons,pounds,french19_hyp.trn.dtl
1,these,this,french19_hyp.trn.dtl
1,thick,56,french19_hyp.trn.dtl
1,toy,victoria,french19_hyp.trn.dtl
1,5,please,french1_hyp.trn.dtl
1,6,six,french1_hyp.trn.dtl
1,a,media,french1_hyp.trn.dtl
1,big,bit,french1_hyp.trn.dtl
1,bob,but,french1_hyp.trn.dtl
1,peas,snow,french1_hyp.trn.dtl
1,scoop,scoops,french1_hyp.trn.dtl
1,slabs,lips,french1_hyp.trn.dtl
1,spoons,points,french1_hyp.trn.dtl
1,these,his,french1_hyp.trn.dtl
1,these,of,french1_hyp.trn.dtl
1,thick,56,french1_hyp.trn.dtl
1,toy,tired,french1_hyp.trn.dtl
1,5,and,french20_hyp.trn.dtl
1,a,media,french20_hyp.trn.dtl
1,bob,but,french20_hyp.trn.dtl
1,frog,fight,french20_hyp.trn.dtl
1,peas,first,french20_hyp.trn.dtl
1,plastic,monster,french20_hyp.trn.dtl
1,red,with,french20_hyp.trn.dtl
1,scoop,screw,french20_hyp.trn.dtl
1,slabs,types,french20_hyp.trn.dtl
1,small,this,french20_hyp.trn.dtl
1,snake,plastics,french20_hyp.trn.dtl
1,spoons,grams,french20_hyp.trn.dtl
1,thick,bs56,french20_hyp.trn.dtl
1,toy,guy,french20_hyp.trn.dtl
1,will,we'll,french20_hyp.trn.dtl
1,3,free,french21_hyp.trn.dtl
1,blue,56,french21_hyp.trn.dtl
1,brother,present,french21_hyp.trn.dtl
1,cheese,liabilities,french21_hyp.trn.dtl
1,fresh,french,french21_hyp.trn.dtl
1,frog,from,french21_hyp.trn.dtl
1,scoop,school,french21_hyp.trn.dtl
1,snow,no,french21_hyp.trn.dtl
1,spoons,ýý6,french21_hyp.trn.dtl
1,toy,toe,french21_hyp.trn.dtl
1,5,fire,french22_hyp.trn.dtl
1,a,two,french22_hyp.trn.dtl
1,bags,at-bats,french22_hyp.trn.dtl
1,bob,but,french22_hyp.trn.dtl
1,brother,bottle,french22_hyp.trn.dtl
1,frog,fuck,french22_hyp.trn.dtl
1,her,a,french22_hyp.trn.dtl
1,her,don't,french22_hyp.trn.dtl
1,peas,please,french22_hyp.trn.dtl
1,red,three,french22_hyp.trn.dtl
1,scoop,school,french22_hyp.trn.dtl
1,slabs,lots,french22_hyp.trn.dtl
1,spoons,6-ft,french22_hyp.trn.dtl
1,thick,sticks,french22_hyp.trn.dtl
1,a,two,french23_hyp.trn.dtl
1,frog,dog,french23_hyp.trn.dtl
1,her,metre,french23_hyp.trn.dtl
1,red,three,french23_hyp.trn.dtl
1,slabs,slaps,french23_hyp.trn.dtl
1,spoons,pounds,french23_hyp.trn.dtl
1,thick,stick,french23_hyp.trn.dtl
1,bob,kebab,french24_hyp.trn.dtl
1,cheese,riches,french24_hyp.trn.dtl
1,into,is,french24_hyp.trn.dtl
1,scoop,this,french24_hyp.trn.dtl
1,slabs,land,french24_hyp.trn.dtl
1,these,since,french24_hyp.trn.dtl
1,these,this,french24_hyp.trn.dtl
1,thick,56,french24_hyp.trn.dtl
1,things,it,french24_hyp.trn.dtl
1,also,wilson,french25_hyp.trn.dtl
1,brother,brothers,french25_hyp.trn.dtl
1,frog,prop,french25_hyp.trn.dtl
1,her,or,french25_hyp.trn.dtl
1,into,and,french25_hyp.trn.dtl
1,snow,no,french25_hyp.trn.dtl
1,these,scroobius,french25_hyp.trn.dtl
1,these,those,french25_hyp.trn.dtl
1,and,in,french26_hyp.trn.dtl
1,spoons,pounds,french26_hyp.trn.dtl
1,thick,56,french26_hyp.trn.dtl
2,a,the,french27_hyp.trn.dtl
1,bob,but,french27_hyp.trn.dtl
1,meet,commit,french27_hyp.trn.dtl
1,scoop,stop,french27_hyp.trn.dtl
1,slabs,lots,french27_hyp.trn.dtl
1,small,smart,french27_hyp.trn.dtl
1,spoons,pounds,french27_hyp.trn.dtl
1,thick,56,french27_hyp.trn.dtl
1,bags,redbacks,french28_hyp.trn.dtl
1,of,or,french28_hyp.trn.dtl
1,red,three,french28_hyp.trn.dtl
1,scoop,skip,french28_hyp.trn.dtl
1,slabs,lots,french28_hyp.trn.dtl
1,these,this,french28_hyp.trn.dtl
1,these,those,french28_hyp.trn.dtl
1,thick,56,french28_hyp.trn.dtl
1,bob,but,french29_hyp.trn.dtl
1,her,metre,french29_hyp.trn.dtl
1,store,storm,french29_hyp.trn.dtl
1,thick,05-Apr,french29_hyp.trn.dtl
2,these,this,french2_hyp.trn.dtl
1,bags,backs,french2_hyp.trn.dtl
1,bob,but,french2_hyp.trn.dtl
1,of,offer,french2_hyp.trn.dtl
1,red,their,french2_hyp.trn.dtl
1,scoop,cook,french2_hyp.trn.dtl
1,spoons,spoon,french2_hyp.trn.dtl
1,thick,56,french2_hyp.trn.dtl
1,toy,victoria,french2_hyp.trn.dtl
1,3,3-weeks,french30_hyp.trn.dtl
1,also,bobs,french30_hyp.trn.dtl
1,and,in,french30_hyp.trn.dtl
1,bob,a,french30_hyp.trn.dtl
