Count,Deleted_Word,Filename
1,and,spanish22_hyp.trn.dtl
1,ask,spanish23_hyp.trn.dtl
1,peas,spanish23_hyp.trn.dtl
1,we,spanish23_hyp.trn.dtl
1,go,spanish25_hyp.trn.dtl
1,please,spanish25_hyp.trn.dtl
1,snake,spanish25_hyp.trn.dtl
1,these,spanish25_hyp.trn.dtl
1,things,spanish25_hyp.trn.dtl
1,go,spanish26_hyp.trn.dtl
1,her,spanish27_hyp.trn.dtl
1,of,spanish27_hyp.trn.dtl
1,spoons,spanish27_hyp.trn.dtl
1,she,spanish28_hyp.trn.dtl
1,also,spanish29_hyp.trn.dtl
1,bags,spanish29_hyp.trn.dtl
1,bring,spanish29_hyp.trn.dtl
1,red,spanish29_hyp.trn.dtl
1,we,spanish29_hyp.trn.dtl
1,peas,spanish30_hyp.trn.dtl
1,a,spanish31_hyp.trn.dtl
1,meet,spanish32_hyp.trn.dtl
1,spoons,spanish32_hyp.trn.dtl
1,and,spanish33_hyp.trn.dtl
1,bags,spanish33_hyp.trn.dtl
1,five,spanish33_hyp.trn.dtl
1,red,spanish33_hyp.trn.dtl
1,the,spanish33_hyp.trn.dtl
1,peas,spanish35_hyp.trn.dtl
1,we,spanish35_hyp.trn.dtl
1,meet,spanish36_hyp.trn.dtl
1,we,spanish36_hyp.trn.dtl
1,peas,spanish37_hyp.trn.dtl
1,red,spanish37_hyp.trn.dtl
1,frog,spanish39_hyp.trn.dtl
1,meet,spanish39_hyp.trn.dtl
1,peas,spanish39_hyp.trn.dtl
1,snow,spanish39_hyp.trn.dtl
1,with,spanish39_hyp.trn.dtl
1,and,spanish3_hyp.trn.dtl
1,big,spanish40_hyp.trn.dtl
1,her,spanish40_hyp.trn.dtl
1,red,spanish40_hyp.trn.dtl
1,snow,spanish40_hyp.trn.dtl
1,these,spanish40_hyp.trn.dtl
1,three,spanish40_hyp.trn.dtl
1,toy,spanish40_hyp.trn.dtl
1,will,spanish40_hyp.trn.dtl
1,call,spanish41_hyp.trn.dtl
2,and,spanish43_hyp.trn.dtl
1,a,spanish43_hyp.trn.dtl
1,bags,spanish43_hyp.trn.dtl
1,red,spanish43_hyp.trn.dtl
1,a,spanish46_hyp.trn.dtl
1,fresh,spanish46_hyp.trn.dtl
1,thick,spanish47_hyp.trn.dtl
1,her,spanish48_hyp.trn.dtl
1,red,spanish48_hyp.trn.dtl
1,snow,spanish48_hyp.trn.dtl
1,with,spanish48_hyp.trn.dtl
1,we,spanish49_hyp.trn.dtl
1,she,spanish4_hyp.trn.dtl
1,snake,spanish4_hyp.trn.dtl
1,we,spanish4_hyp.trn.dtl
1,snow,spanish50_hyp.trn.dtl
1,fresh,spanish51_hyp.trn.dtl
1,of,spanish51_hyp.trn.dtl
1,plastic,spanish51_hyp.trn.dtl
1,snow,spanish51_hyp.trn.dtl
1,spoons,spanish51_hyp.trn.dtl
1,these,spanish51_hyp.trn.dtl
1,things,spanish51_hyp.trn.dtl
1,will,spanish51_hyp.trn.dtl
1,peas,spanish52_hyp.trn.dtl
1,red,spanish52_hyp.trn.dtl
1,will,spanish52_hyp.trn.dtl
1,five,spanish53_hyp.trn.dtl
1,the,spanish53_hyp.trn.dtl
1,red,spanish54_hyp.trn.dtl
1,spoons,spanish54_hyp.trn.dtl
1,five,spanish55_hyp.trn.dtl
1,of,spanish55_hyp.trn.dtl
1,we,spanish55_hyp.trn.dtl
1,five,spanish56_hyp.trn.dtl
1,peas,spanish56_hyp.trn.dtl
1,a,spanish57_hyp.trn.dtl
1,peas,spanish57_hyp.trn.dtl
1,five,spanish58_hyp.trn.dtl
1,five,spanish59_hyp.trn.dtl
1,a,spanish60_hyp.trn.dtl
1,snow,spanish60_hyp.trn.dtl
1,and,spanish61_hyp.trn.dtl
1,big,spanish61_hyp.trn.dtl
1,five,spanish62_hyp.trn.dtl
1,a,spanish63_hyp.trn.dtl
1,ask,spanish63_hyp.trn.dtl
1,five,spanish63_hyp.trn.dtl
1,spoons,spanish63_hyp.trn.dtl
1,three,spanish63_hyp.trn.dtl
1,and,spanish64_hyp.trn.dtl
1,of,spanish64_hyp.trn.dtl
1,spoons,spanish64_hyp.trn.dtl
1,ask,spanish65_hyp.trn.dtl
1,snake,spanish65_hyp.trn.dtl
1,we,spanish68_hyp.trn.dtl
1,slabs,spanish69_hyp.trn.dtl
1,five,spanish6_hyp.trn.dtl
1,peas,spanish6_hyp.trn.dtl
1,toy,spanish70_hyp.trn.dtl
1,five,thai10_hyp.trn.dtl
1,go,thai10_hyp.trn.dtl
1,big,thai11_hyp.trn.dtl
1,frog,thai12_hyp.trn.dtl
1,of,thai12_hyp.trn.dtl
1,spoons,thai12_hyp.trn.dtl
1,will,thai12_hyp.trn.dtl
1,call,thai13_hyp.trn.dtl
1,please,thai13_hyp.trn.dtl
1,spoons,thai13_hyp.trn.dtl
1,stella,thai13_hyp.trn.dtl
1,a,thai15_hyp.trn.dtl
1,the,thai15_hyp.trn.dtl
1,fresh,thai1_hyp.trn.dtl
1,of,thai1_hyp.trn.dtl
1,toy,thai1_hyp.trn.dtl
1,a,thai2_hyp.trn.dtl
1,thick,thai2_hyp.trn.dtl
1,five,thai3_hyp.trn.dtl
1,go,thai4_hyp.trn.dtl
1,please,thai4_hyp.trn.dtl
1,spoons,thai4_hyp.trn.dtl
1,the,thai4_hyp.trn.dtl
1,will,thai4_hyp.trn.dtl
1,five,thai5_hyp.trn.dtl
1,ask,thai6_hyp.trn.dtl
1,slabs,thai6_hyp.trn.dtl
1,thick,thai6_hyp.trn.dtl
1,of,thai7_hyp.trn.dtl
1,spoons,thai7_hyp.trn.dtl
1,fresh,thai8_hyp.trn.dtl
1,of,thai8_hyp.trn.dtl
1,please,thai8_hyp.trn.dtl
1,scoop,thai8_hyp.trn.dtl
1,spoons,thai8_hyp.trn.dtl
1,will,thai8_hyp.trn.dtl
1,ask,thai9_hyp.trn.dtl
1,we,thai9_hyp.trn.dtl
1,for,urdu10_hyp.trn.dtl
1,her,urdu10_hyp.trn.dtl
1,meet,urdu10_hyp.trn.dtl
1,red,urdu10_hyp.trn.dtl
1,train,urdu10_hyp.trn.dtl
1,we,urdu11_hyp.trn.dtl
1,peas,urdu14_hyp.trn.dtl
1,ask,urdu15_hyp.trn.dtl
1,red,urdu16_hyp.trn.dtl
1,the,urdu16_hyp.trn.dtl
1,a,urdu1_hyp.trn.dtl
1,six,urdu3_hyp.trn.dtl
1,and,urdu4_hyp.trn.dtl
1,snow,urdu4_hyp.trn.dtl
1,thick,urdu5_hyp.trn.dtl
1,we,urdu5_hyp.trn.dtl
1,snow,urdu7_hyp.trn.dtl
1,five,urdu8_hyp.trn.dtl
1,peas,urdu8_hyp.trn.dtl
1,ask,urdu9_hyp.trn.dtl
